SORTED	LEFT	MATCH	RIGHT	ID
with about ten friends and they all said the same...	...saying w w w the uh the step had been missing for a week [.]	He was	with about ten friends and they all said the same...	ICE-GBR:S1B-066:113:1:B
with an old school mate of mine, tony steer, who,...	...and I first met him in 1951 at the Colony Club, Jamaica. [.]	He was	with an old school mate of mine, Tony Steer, who,...	ICE-JAM:W2A-002:8:1
with ernst & young llp from 1980 through 1991. 	...orate Audit Department since October 1, 1991. [.] Previously	he was	with Ernst & Young LLP from 1980 through 1991. [.] Ms. Maddo...	ICE-USA:W1B-030:W1B-030:34:1
with friends". 	...id Goh was shy and a loner. [.] " He only truly relaxed when	he was	with friends". [.] On one occasion, Tan said, they were all ...	ICE-SGP:W2B-001:22:1
with his actually with his sister and parents 	... so weird [.] It just felt so weird there in the mall but uh	he was	with his actually with his sister and parents [.] So <.> fir...	ICE-PHL:S1A-062:133:1:C
with his football teammates or some other friends, as...	... she was there he would wave to her, not caring if	he was	with his football teammates or some other friends, as...	ICE-PHL:W2F-018:69:1
with his son, ravi, i presume, when he breathed his...	Of late he had been keeping indifferent health. [.]	He was	with his son, Ravi, I presume, when he breathed his...	ICE-IND:W1B-006:40:1
with his uh uncle <,> uh mr frederick mcsweeny who was...	... of Mr Bertoni is that on uh the sixteenth of June	he was	with his uh uncle <,> uh Mr Frederick McSweeny who was...	ICE-IRL:S2A-063:A
with his uniform she stepped back and thought of him 	... going to be going to this school</[<#> and how pleased	he was	with his uniform she stepped back and thought of him [.] <[#...	ICE-NZL:S1A-086:131:1:B
with marie in marie 's house with martin and someone...	He was just they were just drinking in Marie 's house [.]	He was	with Marie in Marie 's house with Martin and someone...	ICE-PHL:S1A-025:131:1:B
with rupert sheldrake who's uh a biologist 	... over that uh when he came to Saint James uh #,,# when	he was	with Rupert Sheldrake who's uh a biologist [.] And it was ca...	ICE-GBR:S1A-096:197:1:A
with the baroque choir in st andrews and with the bach...	Must give us a ring [.] Well	he was	with the Baroque Choir in St Andrews and with the Bach...	ICE-GBR:S1A-032:226:2:B
with the cheyenne and the navaho #,,# mohawk and the...	he does a lot of work for [.]	He was	with the Cheyenne and the Navaho #,,# Mohawk and the...	ICE-GBR:S1A-096:108:1:A
with the currans and they were continuing to foster...	... child who remains in long-term foster care [.] Well even if	he was	with the Currans and they were continuing to foster...	ICE-IRL:S1B-064:D
with the main branch leh for one year as a cadet...	Aye he has a lot of experience leh [.] You know	he was	with the main branch leh for one year as a cadet...	ICE-SGP:S1A-064:116:1:A
with the philippine army <?> twelfth </?> infantry...	... way back in nineteen seventy-one it was here when	he was	with the Philippine Army <?> twelfth </?> infantry...	ICE-PHL:S2A-001:84:1:D
with the railroad right 	...{> <[> lost his <.> sh </.> </[> [.] <[> Ya <,> ya </[> </{>	he was	with the railroad right [.] Yes he was an engineer and his f...	ICE-CAN:S1A-041:41:1:B
with the u b c at the time<,> urban development...	<}> <=> yes</=></}> it is [.] And	he was	with the U B C at the time<,> Urban Development...	ICE-JAM:S2A-051:X30:1:A
with this girl 	... was there and the guy Mike was there and I think <,>	he was	with this girl [.] Sarah	ICE-PHL:S1A-081:190:1:A
with with working week too #,,# for a long time 	...s to sort of do these jazz these days #..# #..# [.] and he's	he was	with with Working Week too #,,# for a long time [.] Who	ICE-GBR:S1A-058:260:3:B
with working week for for quite a long time and and he...	Sorry sorry I [.]	He was	with Working Week for for quite a long time and and he...	ICE-GBR:S1A-058:263:3:B
without defense, so that even the usual could n't be...	... could, he always surprised her by being exactly what	he was	without defense, so that even the usual could n't be...	ICE-USA:W2F-019:100:1
witnessing a miracle: the inward falling of leaves. 	...The leaves fall inward,' he said with sudden revelation. [.]	He was	witnessing a miracle: the inward falling of leaves. [.] The ...	ICE-NZL:W2F-006:15:1
woken by the sound of a struggle and someone calling...	...e early morning on the twenty ninth of january this year [.]	he was	woken by the sound of a struggle and someone calling...	ICE-NZL:S2A-064:56:1:C
woken from his sleep during the early morning on the...	...den lives eight hundred metres from mister oreilly's hut [.]	he was	woken from his sleep during the early morning on the...	ICE-NZL:S2A-064:55:1:C
wonderful </=> </}> 	...Right </[> </{> [.] And <}> <=> I do n't know I just thought	he was	wonderful </=> </}> [.] <}> <=> and then </=> </}> he told m...	ICE-CAN:S1A-045:225:1:B
wondering 	... couple servers and so <{#> <[#> on</[<#> so	he was	wondering [.] Wanted to know the reasons why he has n't been...	ICE-JAM:S1B-071:224:1:A
working 	... were all going to come except carl could n't come cos	he was	working [.] but the <.>r</.> the rest of us were going to si...	ICE-NZL:S1A-041:170:1:J
working 	Mix cement [.] Do you know where this site was that	he was	working [.] No madam	ICE-JAM:S1B-061:32:1:A
working 	No [.] He came up afterwards cos	he was	working [.] Oh God if he came up afterwards I did n't see hi...	ICE-IRL:S1A-017:A
working </[<#> </{#> or was bothering <{> <[> himself...	<[#> Yes [.] That	he was	working </[<#> </{#> or was bothering <{> <[> himself...	ICE-IRL:S1A-047:B
working but there was no evidence to suggest that it...	... the court presumed that there was an employment since	he was	working but there was no evidence to suggest that it...	ICE-SGP:S2A-063:26:1:A
working for almost 15 hrs a day! owing to a technical...	Raju's work has eased out a bit. [.] Last month	he was	working for almost 15 hrs a day! owing to a technical...	ICE-IND:W1B-014:117:3
working for life magazine #,,# 	... and I could see Cornell on the phone to New York cos	he was	working for Life magazine #,,# [.] And you see what I was lo...	ICE-GBR:S2A-050:86:1:A
working hard all week 	<[#> Yeah </[<#> </{#> [.] <[#> No </[<#> </{#>	he was	working hard all week [.] He did n't get <,> back til the ho...	ICE-IRL:S1A-098:B
working hard, you see, until his head just fell with...	...ns of three different clients. [.] It was about midnight and	he was	working hard, you see, until his head just fell with...	ICE-PHL:W2F-014:91:1
working in london . 	... a part of the " London School " of painters as	he was	working in London . [.] is a contemporary German artist .	ICE-GBR:W1A-019:67:3
working in the a g's office <,> now i do not know...	...,,> [.] And we had devoted workers <,,> like one Mr Bharbare	he was	working in the A G's office <,> now I do not know...	ICE-IND:S2A-044:50:1:A
working in the hotel <{> <[> saturday night <.> sun...	<[> Oh yeah </[> </{> [.]	He was	working in the hotel <{> <[> Saturday night <.> Sun...	ICE-IRL:S1A-067:C
working on a new machine designed to bring the power...	...there were rumours that he was on to something big. [.] Soon	he was	working on a new machine designed to bring the power...	ICE-IND:W2B-036:6:1
working on on the concept of science he was advised by...	... of polymer as a science and at the time that	he was	working on on the concept of science he was advised by...	ICE-PHL:S2A-035:24:1:A
working on, as usual, three.  #...#   #...# 	...articularly because I 've got many more books to write." [.]	He was	working on, as usual, three.  #...#   #...# [.] Mukul Sharma...	ICE-IND:W2B-002:87:1
working the last time he was here, but the guys no...	...job. [.] I took him last <}> <+>Wednesday</+></}> to a place	he was	working the last time he was here, but the guys no...	ICE-JAM:W1B-004:53:7
working there 	Yeah me too [.] Last time I saw him	he was	working there [.] Yeah he is working there	ICE-HKG:S1A-014:X100:1:Z
working there and paora and i went up there to go and...	... fell out with the last guy #..# [.] #...# oh i laughed when	he was	working there and paora and i went up there to go and...	ICE-NZL:S1A-011:70:1:B
working there as a clerk <,> <{><[>and</[> um you know...	... attacked in the um offices of mike baldwin <,> where	he was	working there as a clerk <,> <{><[>and</[> um you know...	ICE-NZL:S1B-044:87:1:R
working up to a language policy <,> for australia 	...enance structure of migrant languages [.] And then of course	he was	working up to a language policy <,> for Australia [.] <{> <[...	ICE-CAN:S1B-013:14:1:A
working who had a taste for these <,> nudes and was...	... that it was one of the Electors of Saxony <,> where	he was	working who had a taste for these <,> nudes and was...	ICE-CAN:S2A-047:43:1:A
working with david martin #,,# uhm #,,# uh that they...	...# [.] And uhm he described to me that uhm #,,# when uhm #,,#	he was	working with David Martin #,,# uhm #,,# uh that they...	ICE-GBR:S2A-067:47:1:A
working with one sugar factory <,> 	She was illiterate <,,> [.] And then	he was	working with one sugar factory <,> [.] so at the address of ...	ICE-IND:S1A-069:126:1:B
worried about his younger brother tom ramsay <,> 	...nfortunate brother has been causing trouble again <,> [.] So	he was	worried about his younger brother Tom Ramsay <,> [.] I went ...	ICE-IND:S1B-012:93:1:A
worried about it and he said i would like you to go to...	... a Monday [.] We went to the doctor <,> and he said <,> that	he was	worried about it and he said I would like you to go to...	ICE-IRL:S2A-021:A
worried about the possible threat against him or his...	...nd, a now worried man, went back to his office. [.] Firstly,	he was	worried about the possible threat against him or his...	ICE-SGP:W2F-003:49:1
worried about them turning to the goods on the shelves. 	...men. [.] They were n't harming the shutter, but I sus pected	he was	worried about them turning to the goods on the shelves. [.] ...	ICE-JAM:W2F-011:143:2
worried that gen pinochet's arrest was not a result of...	...y. [.] The Shadow Foreign Secretary, Mr Michael Howard, said	he was	worried that Gen Pinochet's arrest was not a result of...	ICE-IRL:W2C-011:B
worried that he would n't remember how to. 	... it has been so long since he 's written an exam that	he was	worried that he would n't remember how to. [.] But he thinks...	ICE-CAN:W1B-014:91:2
worth. 	... Ashley - a future great fiddler pumping away for all	he was	worth. [.] If Buddy is all that Cape Breton fiddling has bee...	ICE-CAN:W2B-008:72:1
worth. 	... chain, said he did not want to get into what	he was	worth. [.] Estimates put his wealth at $8 million.</p	ICE-NZL:W2C-006:13:1
wringing the neck of a chicken. 	... boy twisted a duster between his stubby fingers as if	he was	wringing the neck of a chicken. [.]  " Ma , "  spluttered Re...	ICE-IND:W2F-002:121:1
writing 	Yes me no know whey him a write [.] What you thought	he was	writing [.] Me no know whey him a write	ICE-JAM:S1B-069:135:1:A
writing #,,# because good old julius caesar here was...	... look in more detail at the specific context in which	he was	writing #,,# because good old Julius Caesar here was...	ICE-GBR:S2A-022:68:1:A
writing <,> in epics like uh <,,> savitri <,,> 	... faith in the kind of uh <,> new <,> uh poetry that	he was	writing <,> in epics like uh <,,> Savitri <,,> [.] Uh <,> ye...	ICE-IND:S2B-048:69:1:A
writing <,> than it is today necessarily 	...f employment <,,> [.] I think that was more true of the time	he was	writing <,> than it is today necessarily [.] And finally <,>...	ICE-IRL:S1B-011:A
writing as we think year by year at the end of each...	They were political propaganda #,,# [.]	He was	writing as we think year by year at the end of each...	ICE-GBR:S2A-022:73:1:A
writing as you were talking to him 	Me no know whey him a write you know [.] But	he was	writing as you were talking to him [.] Yes	ICE-JAM:S1B-069:138:1:C
writing his epic in an age too late <,,> in a cold...	... which even Milton feared in his own time <,> whether	he was	writing his epic in an age too late <,,> in a cold...	ICE-IND:S2A-025:23:1:A
writing in germany the national attitude was they had...	... John Stuart Mill uh suggested that in when	he was	writing in Germany the national attitude was they had...	ICE-GBR:S2A-037:75:1:A
writing in the broad scotch (braid scotch) which has...	...ing of the vegetable correct - down to the final letter. [.]	He was	writing in the broad Scotch (braid Scotch) which has...	ICE-IRL:W2B-001:C
