SORTED	LEFT	MATCH	RIGHT	ID
which chapter the and 	...f my experiment with <,> truth <,> [.] And the chapter which	we are	doing today is from <,> the last chapter of this <,>...	ICE-IND:S1B-011:10:1:A
which d r b e b or development and reconstruction for 	... for Reconstruction and Development or B E B R D which	we are	di discussing tonight #,,# [.] It was only in December last ...	ICE-GBR:S1B-054:18:1:B
which documents are these and 	... appreciation of documents [.] And these are documents which	we are	unable even to verify as to whether those...	ICE-PHL:S2A-061:89:1:A
which for matter primary the on embarking before if 	... if before embarking on the primary matter for which	we are	gathered if I did not extend thanks to my constituency...	ICE-JAM:S1B-055:10:1:A
which for one is travelling when illness and death of 	... of death and illness when travelling is one for which	we are	yet to find a solution . [.] I 'll let the author explain .	ICE-HKG:W2B-021:19:1
which freedom of degrees more two / farth two 	... two <.> farth </.> two more degrees of freedom which	we are	called we call that five axes machining [.] And most of this...	ICE-HKG:S2A-054:92:1:A
which goods the of amount the or production of 	... of production <,> or the amount of the goods which	we are	using for the production of other commodities <,> and...	ICE-IND:S1B-020:42:1:A
which gospel mark's st on words few a say to want just 	... just want to say a few words on St Mark's Gospel which	we are	directly studying this term [.] Uh in early times Mark was <...	ICE-IRL:S2A-041:A
which history of version that of effects the of 	... of " the effects of that version of history [ which]	we are	still reeling from. " ) [.]  " And that is what the various ...	ICE-PHL:W1A-005:50:1
which in history in stage a stage a through 	... through a stage <,> a stage in history in which	we are	no longer we no longer belong to the modern age [.] In other...	ICE-PHL:S1A-051:61:1:A
which in house the of rent the also but salary of 	... of salary but also the rent <,,> of the house in which	we are	living because if we <,> go for some other rented...	ICE-IND:S2A-036:34:1:A
which in phases the / / in to pointing 	... pointing to<,> <}> <=> in</=></}> the phases in which	we are	supposed to be developing<,> and leaving behind...	ICE-JAM:S2A-026:29:1:A
which in situations different many face we 	...t we wake up. [.] We face many different situations in which	we are	called to be authentic. [.] In each of these situations, we ...	ICE-PHL:W1A-014:111:2
which in way the and disease this about little a 	... a little about this disease and the way in which	we are	trying to improve on the survival of lung cancer...	ICE-GBR:S2A-035:36:2:A
which in ways two us blinds but binds only not 	... not only binds<,> but blinds us<,> two ways in which	we are	closely related to others<,> and there have been...	ICE-JAM:S2B-046:X94:1:A
which in wonderland postfeminist the in 	...out their minds. [.] In the postfeminist wonderland in which	we are	constantly being told we live, women 's lives are...	ICE-USA:W2E-004:94:1
which information further the information that without 	... without that information the further information which	we are	going to give to them <,> will not be <,> relevant <,> [.] S...	ICE-IND:S1B-049:156:1:B
which issues some raised have they 	...tem is #...# <,,> [.] They have raised some <,> issues which	we are	contesting <,> but in the first five months <,> the...	ICE-IND:S1B-056:42:1:C
which meat the for puerly creatuers fellow their kill 	... kill their fellow creatuers Puerly for the meat which	we are	well Assured they do by their laying in wait one for...	ICE-NZL:W2A-002:113:1
which meeting second the 	...nt of the new academic year <,> [.] The second meeting which	we are	going to <,> have <,,> [.] We 'll talk <,,> certain things w...	ICE-IND:S1B-075:3:1:A
which money of amount enormous an collects someone 	... someone collects an enormous amount of money which	we are	contributing to #,,# [.] But it's because it's all been blow...	ICE-GBR:S1A-061:340:1:B
which notions other had they 	... notion of any independence [.] They had other notions which	we are	not sufficiently aware of [.] So the debate from a learning ...	ICE-JAM:S2B-025:86:2:B
which now 	<[> Yeah </[> </{> yeah [.] Now which	we <,> are	not very #...# very acutely aware of [.] Yeah <,>	ICE-IND:S1A-080:237:1:B
which now 	But would you accept that the handwritings [.] Now which	we are	looking at the [.] <.> A </.> again P five	ICE-HKG:S1B-061:X342:1:Z
which of cases the in 	...mises on papakainga (tribal land). [.] In the cases of which	we are	aware, the kaumatua have not considered the marae to...	ICE-NZL:W2A-015:179:1
which of centennial the independence for war 	... war for independence the centennial of which	we are	celebrating this year [.] My father was a delegate during th...	ICE-PHL:S2B-034:31:1:A
which of context the in not certainly but 	...y recollection [.] But certainly not in the context of which	we are	talking [.] Well I 'm not not interested in the context of t...	ICE-GBR:S1B-065:40:1:B
which of information the with inconsistent not are 	... are not inconsistent with the information of which	we are	aware from our audit work on the financial statements. [.] B...	ICE-IRL:W2D-008:A
which of much planet the throughout scattered 	... scattered throughout the planet, much of which	we are	only beginning to understand: a plant in the Amazon...	ICE-NZL:W2A-019:166:1
which of result a as 	...ic development that took place <,,> [.] As a result of which	we are	going into the twenty-first century <,,> with more...	ICE-IND:S1B-028:28:1:B
which on basis the is what know to want we issue the 	... the issue we want to know what is the basis on which	we are	negotiating [.] If you are merely telling us what the Minist...	ICE-JAM:S1B-077:X51:1:A
which on principle the now 	...to the relevant staff member" [.] Now the principle on which	we are	making the change now is that we have been moving in...	ICE-JAM:S1B-075:X75:2:A
which point the honour your 	...,> of a particular case <,,> [.] Your Honour the point which	we are	trying to make out is <,,> those general principles...	ICE-IND:S2A-068:39:1:A
which precepts and norms familiar these of light in is 	... is in light of these familiar norms and precepts which	we are	certain this honorable impeachment tribunal will...	ICE-PHL:S2B-025:15:1:A
which programme whole the in student the of 	... of the student in the whole <,> programme which	we are	likely to have <,> uh in the <,> academic year <,> [.] This ...	ICE-IND:S1B-075:9:1:A
which question same the themselves ask would readers 	... readers would ask themselves the same question which	we are	considering here today [.] #...#	ICE-GBR:S2B-042:59:1:A
which regulation uh the in have we which articles uh 	... uh articles which we have in the uh regulation which	we are	not formally uh looking at tonight #,,# [.] Would she agree ...	ICE-GBR:S1B-054:87:1:E
which revolver the that you to it put further i i 	... #...# [.] I I further put it to you that the revolver which	we are	talking about <,> that revolver was in the hands of...	ICE-IND:S1B-064:312:1:B
which something it's and 	I entirely accept his concern [.] and it's something which	we are	taking forward with the training and enterprise...	ICE-GBR:S1B-059:63:1:B
which sort the of scheme for then but 	...or precise [.] But then <,> for scheme of the sort which <,>	we are	not aiming at the precise estimate [.] You are called in a p...	ICE-HKG:S1B-049:222:2:B
which staff professional the and and parliaments to to 	... to to parliaments and and the professional staff which	we are	not doing in this country <,,> [.] Now let me #...# go back ...	ICE-PHL:S2A-043:84:1:A
which station power new the to conclude i before uh me 	... me uh before I conclude to the new power station which	we are	proposing <,> [.] This is a picture of the new Castle Peak p...	ICE-HKG:S2B-046:122:1:B
which tickets for pressure is there as long as 	...actor. [.]  " As long as there is pressure for tickets which	we are	unable to meet, compromises will be struck to operate...	ICE-IND:W2C-017:111:1
which to / system westminster present 	... present Westminster system<{#><[#><,></[<#> to which	we are	accustomed <{#> <[#> <,> </[<#> [.] I see this danger<,> and...	ICE-JAM:S1B-042:179:1:B
which to goal future a of idea some have will uh a 	... a uh will have some idea of a future goal to which	we are	aiming [.] Now we know of course how dangerous <.> li </.> <...	ICE-IRL:S1B-043:B
which to right human basic a is education since 	... since education is a basic human right to which	we are	all entitled, Jamaican university students should not...	ICE-JAM:W1A-006:47:3
which treaty proposed this against strongly spoken had 	... had spoken strongly against this proposed treaty which	we are	now considering [.] I never spoke against it Your Honor	ICE-PHL:S1B-059:22:1:A
which uh gospel mark's st of text latin the now 	Now the Latin text of St Mark's Gospel <,> uh which	we are	reading in this course <,> uh is taken from what is...	ICE-IRL:S2A-041:A
which uh training the of some uh of benefit uh the 	... the uh benefit of uh some of the training uh which	we are	undertaking at the moment uh particularly uh through...	ICE-IRL:S2A-066:B
which which / whi be will which data 	... data <,> which will be <,> <.> whi </.> which which	we are	going to uh visit <,> uh all relied on those data [.] So uh ...	ICE-HKG:S2A-043:65:1:A
which with ambivalences and ambiguities the 	...rly forties. [.] The ambiguities and ambivalences with which	we are	most familiar shape the central themes of this chapter. [.] ...	ICE-USA:W2A-020:32:1
which with memorabilia the of view in particularly 	... particularly in view of the memorabilia with which	we are	being entrusted. [.] I am suggesting this in view of the ext...	ICE-CAN:W1B-030:98:11
which with regime the of nature the that therefore 	... therefore that the nature of the regime with which	we are	dealing is not a regime whose word you can rely upon...	ICE-GBR:S2B-014:33:1:B
which with technology renewable one selected have we 	.... [.] We have selected one "renewable" technology with which	we are	very familiar - domestic solar water heating - for...	ICE-NZL:W2A-038:65:1
which yes 	... will stay together for a couple of</[<#> [.] <[#> Yes which	we are	keeping right for the <{#> <[#>...	ICE-JAM:S2A-054:X391:1:N
which yes 	...nvy </?> <,> in terms of the new <,> order <,> [.] Yes which	we are	thinking of uh <,> a second channel <,,> again in the...	ICE-IND:S1B-025:58:1:C
while 	.../[> </{> <,> and so many things we have learnt <,> [.] While	we are	leaving this school <,> I think we leave <,> with some...	ICE-IND:S1A-022:105:1:B
while 	he will guide you at the end of the trial <,,> [.] while	we are	termed lawyers <,> anything we say to you about the...	ICE-NZL:S2A-063:5:1:C
while and 	#...# [.] And while	we are	waiting the start let me tell you that the high jump...	ICE-SGP:S2A-011:93:2:C
while and 	...ham Bypass towards the east side of the bridge [.] And while	we are	waiting for Her Majesty to arrive <,> let me introduce...	ICE-IRL:S2A-009:A
while and 	Yes [.] And while	we are	still at this injury perhaps you can tell us from your...	ICE-SGP:S1B-070:144:1:A
while and results for wait to have shall we 	... direction. [.] We shall have to wait for results, and while	we are	waiting we might consider the effects other much loved...	ICE-NZL:W2E-010:16:1
while but 	...hat is fifty per cent at the prevailing market [.] But while	we are	on that on the prevailing market reference was made to...	ICE-JAM:S1B-074:9:1:B
